"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051412","GO:0051412","response to corticosterone",11,-0.807911537797294,-1.70855366108971,0.00351477773654044,0.0236885255694751,0.0181807113221086,1600,"tags=55%, list=10%, signal=49%","2353/552/2309/5071/2354/4916"
"GO:0050832","GO:0050832","defense response to fungus",28,0.650108404597955,1.68405562571414,0.0035624669594909,0.0239816893437729,0.0184057116470539,1856,"tags=39%, list=11%, signal=35%","6280/6279/81030/10578/23406/6688/64170/653361/64581/7040/2597"
"GO:0002713","GO:0002713","negative regulation of B cell mediated immunity",10,0.809601344624707,1.66992261710523,0.0035873872231752,0.0240645131195879,0.0184692780836514,522,"tags=30%, list=3%, signal=29%","1380/50943/5777"
"GO:0002890","GO:0002890","negative regulation of immunoglobulin mediated immune response",10,0.809601344624707,1.66992261710523,0.0035873872231752,0.0240645131195879,0.0184692780836514,522,"tags=30%, list=3%, signal=29%","1380/50943/5777"
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport",53,-0.550209558218891,-1.64190379577248,0.00357968406205981,0.0240645131195879,0.0184692780836514,740,"tags=26%, list=5%, signal=25%","776/3759/2316/196527/23327/5621/9722/9472/482/65266/287/7881/857/2273"
"GO:0031128","GO:0031128","developmental induction",26,-0.667111986416034,-1.72204065898433,0.00359774868390878,0.0241057587462834,0.0185009336980987,1774,"tags=42%, list=11%, signal=38%","650/7482/30812/10818/7473/2260/2246/10252/54361/2247/2255"
"GO:0016445","GO:0016445","somatic diversification of immunoglobulins",62,0.550796846211219,1.65894229011467,0.00361569027044069,0.0241976371081423,0.0185714494407862,2951,"tags=34%, list=18%, signal=28%","9156/50943/5788/10721/30009/10459/940/6929/7468/7037/7292/78996/7040/958/84542/10538/5591/27434/9466/959/7374"
"GO:0038093","GO:0038093","Fc receptor signaling pathway",50,0.593465431276901,1.7115981643637,0.00364690153546676,0.0243780030209589,0.018709878512011,1681,"tags=32%, list=10%, signal=29%","2209/9214/2214/3932/5588/64005/919/7409/2207/2212/4067/3984/6850/5580/695/2213"
"GO:0060973","GO:0060973","cell migration involved in heart development",19,-0.733078041166376,-1.77529331771408,0.00368145764991163,0.024580280831732,0.0188651247502688,1551,"tags=37%, list=10%, signal=33%","1909/5159/6591/8642/10512/6910/9464"
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis",19,0.734684086177536,1.75173834599765,0.00371061808198657,0.024746103339309,0.0189923919004391,2579,"tags=63%, list=16%, signal=53%","284340/6352/6504/728/4192/5795/1240/719/59341/79647/6347/1436"
"GO:0001764","GO:0001764","neuron migration",155,-0.412112768685437,-1.46958586806156,0.0037249917159986,0.0248130414423096,0.0190437662387674,1720,"tags=22%, list=11%, signal=20%","64221/3675/2316/4756/4628/4131/5108/23768/1952/51473/10152/2621/54820/2260/323/26468/4692/460/5592/27145/6387/57556/8633/6376/23245/4147/2625/120114/285313/4916/23284/5649/2066/4915"
"GO:0044409","GO:0044409","symbiont entry into host",123,0.459649080558977,1.52981410392,0.00378771069241237,0.0252014890488181,0.0193418959715354,1832,"tags=26%, list=11%, signal=23%","1380/115362/7852/1234/6504/941/3123/7293/6404/972/983/3965/942/3383/920/81559/79581/3695/50848/1508/81607/6510/23601/6737/7037/7706/8673/156/5359/2519/57617/6520"
"GO:0001523","GO:0001523","retinoid metabolic process",52,-0.552122191253118,-1.6405373869928,0.00383068134154449,0.0254577916798113,0.0195386057300857,1826,"tags=25%, list=11%, signal=22%","9249/4035/83875/8228/84649/128/127/4023/8854/124/130/4036/125"
"GO:0007215","GO:0007215","glutamate receptor signaling pathway",50,-0.562302493206403,-1.66329426768329,0.0039045827844107,0.0259117811776592,0.0198870382224092,1769,"tags=32%, list=11%, signal=29%","2897/351/3745/85358/2776/50944/9456/2894/5621/6376/23236/2892/22871/2901/2899/2893"
"GO:0055117","GO:0055117","regulation of cardiac muscle contraction",60,-0.535889584807573,-1.63833712133838,0.00390805088366303,0.0259117811776592,0.0198870382224092,356,"tags=15%, list=2%, signal=15%","30845/5997/5350/287/2946/57158/857/1756/477"
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration",88,-0.484866612268466,-1.58164221483079,0.00391305699553225,0.0259149445930967,0.0198894661127687,2719,"tags=35%, list=17%, signal=29%","8829/498/25/161742/9314/9270/3146/5587/26585/4780/5286/2549/94/23411/3315/301/284/3791/27286/4763/54538/2260/4223/29775/90627/5743/57381/51378/2247/7049/22915"
"GO:0002431","GO:0002431","Fc receptor mediated stimulatory signaling pathway",31,0.62874383963642,1.65966179470759,0.00397059120412267,0.0262655755722427,0.0201585719544871,2475,"tags=48%, list=15%, signal=41%","5788/64005/10666/7409/2207/1445/4067/5795/3984/6850/5580/5359/3055/2534/7410"
"GO:0061644","GO:0061644","protein localization to CENP-A containing chromatin",13,0.784905770295694,1.73907086263337,0.0040299272109088,0.0265803775356739,0.0204001793776249,3448,"tags=92%, list=21%, signal=73%","8335/8368/8970/8359/8361/8364/8294/121504/8360/8365/3012/8366"
"GO:0043371","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation",23,0.677973033325738,1.6950573946156,0.00402404147033202,0.0265803775356739,0.0204001793776249,1386,"tags=26%, list=9%, signal=24%","430/3718/50943/864/30009/7292"
"GO:0008643","GO:0008643","carbohydrate transport",107,-0.463664946569644,-1.56341743103493,0.0040321159910809,0.0265803775356739,0.0204001793776249,1375,"tags=21%, list=9%, signal=20%","55198/388931/25999/8660/376497/5167/200010/55314/6443/358/3479/32/3667/55022/5295/9481/286753/6517/10580/28999/375611/364/2719"
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response",29,0.657035473048713,1.71097946889304,0.00404854758973204,0.0266579853952207,0.0204597426495816,1729,"tags=41%, list=11%, signal=37%","430/3594/3718/6504/941/3965/3553/30009/84868/729230/7292/84447"
"GO:0034162","GO:0034162","toll-like receptor 9 signaling pathway",17,0.729789322225814,1.71307976452322,0.0040572481574155,0.026684567766358,0.020480144359029,1575,"tags=41%, list=10%, signal=37%","115352/91543/118788/3654/84868/81622/79155"
"GO:0043589","GO:0043589","skin morphogenesis",12,-0.792718543645783,-1.74877608742542,0.0040842173512829,0.0268270809463864,0.0205895218286437,1374,"tags=33%, list=9%, signal=31%","54206/3655/3673/8626"
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation",54,-0.564339735887365,-1.68598288567216,0.00409298176619981,0.0268270809463864,0.0205895218286437,1724,"tags=37%, list=11%, signal=33%","30008/84525/22954/84193/4853/4855/5587/6604/23411/93145/596/3912/4811/9472/3479/284217/3908/406937/3815/3084"
"GO:0034219","GO:0034219","carbohydrate transmembrane transport",103,-0.468463550129742,-1.55762844293692,0.00409241106199479,0.0268270809463864,0.0205895218286437,1375,"tags=21%, list=9%, signal=20%","55198/25999/8660/376497/5167/200010/55314/6443/358/3479/32/3667/55022/5295/9481/286753/6517/10580/28999/375611/364/2719"
"GO:0039531","GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway",122,0.458079738072141,1.52008078577829,0.00412586517901822,0.0270116711148081,0.0207311929746646,1638,"tags=20%, list=10%, signal=19%","115352/115362/91543/8638/51296/9212/197358/4615/81559/115004/142/55601/84885/330/79132/6565/26191/7128/55577/80772/84243/201292/695/56829/10333"
"GO:0046645","GO:0046645","positive regulation of gamma-delta T cell activation",11,0.81107307680571,1.73032156560665,0.0041408025013684,0.0270475706767466,0.0207587455367808,2290,"tags=73%, list=14%, signal=62%","3932/10859/51176/5788/3071/6850/6659/64127"
"GO:0002027","GO:0002027","regulation of heart rate",78,-0.498423376778516,-1.59647450640745,0.00413737419316511,0.0270475706767466,0.0207587455367808,1888,"tags=24%, list=12%, signal=22%","776/3759/153396/57731/1909/55328/781/783/552/7168/9722/6330/1910/6327/5350/287/857/1756/8913"
"GO:0046622","GO:0046622","positive regulation of organ growth",38,-0.597956629534835,-1.67499419021463,0.0041546236644465,0.0271069060524092,0.0208042848563533,1112,"tags=29%, list=7%, signal=27%","10413/2260/9472/6910/3479/32/2247/7049/2263/2066/3084"
"GO:0070296","GO:0070296","sarcoplasmic reticulum calcium ion transport",37,-0.604935147442275,-1.68884580829191,0.00418016512278797,0.0272282583289599,0.0208974215398408,988,"tags=24%, list=6%, signal=23%","8996/9472/5350/287/2946/57158/6263/1756/477"
"GO:0014855","GO:0014855","striated muscle cell proliferation",66,-0.520273295368711,-1.61167538599834,0.0041827401382656,0.0272282583289599,0.0208974215398408,1600,"tags=26%, list=10%, signal=23%","2353/657/4628/284/10910/10413/2260/3082/60485/6910/858/3776/2247/7049/2263/2066/3084"
"GO:0032753","GO:0032753","positive regulation of interleukin-4 production",22,0.7032399993811,1.74977619045325,0.00418936314702799,0.0272403817355616,0.0209067261356469,1386,"tags=59%, list=9%, signal=54%","8140/54440/5588/916/50943/3965/942/3662/2207/84868/940/6850/7292"
"GO:0010596","GO:0010596","negative regulation of endothelial cell migration",50,-0.559420787602423,-1.65477016460681,0.00421384693444036,0.0273684814516092,0.0210050414128504,3126,"tags=40%, list=19%, signal=32%","28984/493/153090/55333/575/161742/9314/9270/3146/94/56999/54538/4223/9353/29775/90627/1634/51378/2247/22915"
"GO:0071359","GO:0071359","cellular response to dsRNA",20,0.70383268853313,1.70176165741156,0.00423770195257062,0.0274922115335704,0.0211000030386975,1943,"tags=30%, list=12%, signal=26%","4940/4938/115004/64135/3434/23586"
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process",17,0.728743071150736,1.71062383444759,0.00426530722309174,0.0276399636812355,0.0212134013646525,2202,"tags=35%, list=14%, signal=31%","259307/6999/8564/8942/125061/23498"
"GO:0060612","GO:0060612","adipose tissue development",62,-0.525691474561049,-1.60325198014945,0.00428273981268934,0.0277215353034032,0.0212760067855917,1707,"tags=27%, list=11%, signal=25%","30812/23411/5290/285590/4041/54206/84159/64641/140606/84649/9658/79068/57561/11145/23111/4023/10891"
"GO:0042476","GO:0042476","odontogenesis",101,-0.442407726811168,-1.46765236708911,0.00431938834580306,0.0279271639713956,0.0214338247739404,1030,"tags=14%, list=6%, signal=13%","3912/2260/92/25840/2737/947/358/79971/5156/9464/130497/2263/2255/8626"
"GO:0031023","GO:0031023","microtubule organizing center organization",148,0.4378591547466,1.4915600600889,0.00434403440268053,0.0280548136028646,0.0215317946156388,1989,"tags=20%, list=12%, signal=17%","151648/10403/25886/6491/284403/4751/899/5347/29901/983/140691/7516/348654/124093/56992/3832/1785/675/6790/10733/54461/55722/22809/23636/1017/23354/672/22994/11190"
"GO:0072176","GO:0072176","nephric duct development",11,-0.804029910935764,-1.70034488144617,0.00438908323918953,0.0282923660603857,0.0217141137997257,1970,"tags=55%, list=12%, signal=48%","2043/80000/5311/2625/130497/2719"
"GO:0007600","GO:0007600","sensory perception",347,-0.35765144989397,-1.37422755613213,0.00439070623237023,0.0282923660603857,0.0217141137997257,2069,"tags=20%, list=13%, signal=18%","6338/130574/23621/4619/342372/26664/8787/4648/83872/28987/776/9249/57731/4942/6101/402317/130507/134430/10319/6591/23262/783/408/583/4882/27241/441027/55212/51473/50944/4649/10253/2260/3983/5243/55084/55812/1429/131544/129880/10002/4692/6103/80055/7068/7078/64072/948/401427/4609/79846/2202/6387/501/4919/3673/358/4886/54532/3736/4311/55107/3776/3815/375611/158046/4036/93035/120066"
"GO:1903115","GO:1903115","regulation of actin filament-based movement",33,-0.63061763795391,-1.72094884602522,0.00440142850976023,0.028329554480144,0.021742655547593,356,"tags=18%, list=2%, signal=18%","3759/5350/287/59/857/477"
"GO:0050806","GO:0050806","positive regulation of synaptic transmission",129,-0.433514070159777,-1.50120597094469,0.00441107347578472,0.0283597330656631,0.0217658173163499,1753,"tags=22%, list=11%, signal=20%","5530/2043/351/4776/85358/80863/57616/64084/112755/65018/4763/2670/259232/6622/6812/760/10858/9001/5621/2892/286097/3908/4311/6285/23237/22871/5649/4915/5764"
"GO:0043616","GO:0043616","keratinocyte proliferation",50,-0.556398262645481,-1.64582951700956,0.00444579547431953,0.0285188808341439,0.0218879616696496,2243,"tags=32%, list=14%, signal=28%","5587/6935/58495/135228/26160/252983/6591/2252/10413/1012/687/27152/374/2263/2255/8626"
"GO:0030258","GO:0030258","lipid modification",154,-0.418499874961667,-1.49194290983346,0.00444250630340314,0.0285188808341439,0.0218879616696496,2268,"tags=23%, list=14%, signal=20%","4952/8871/8897/5825/10455/37/242/35/8898/10449/3632/2170/55198/2110/3633/3033/116285/8660/9108/8310/84649/5728/128/1608/27124/2053/8611/8613/2326/127/32/3667/56898/10891/2327/5166"
"GO:0044837","GO:0044837","actomyosin contractile ring organization",10,0.804537517584448,1.65947772424557,0.00447566844132867,0.0286783592623546,0.0220103598010529,928,"tags=40%, list=6%, signal=38%","128239/1894/54443/29127"
"GO:0032925","GO:0032925","regulation of activin receptor signaling pathway",21,-0.711999938972011,-1.77675393270409,0.00452485629432592,0.0289453961721754,0.0222153080134505,744,"tags=24%, list=5%, signal=23%","92/9863/3547/168002/2255"
"GO:0034333","GO:0034333","adherens junction assembly",15,-0.73774001355349,-1.69272189813495,0.00452746060365204,0.0289453961721754,0.0222153080134505,2108,"tags=47%, list=13%, signal=41%","7414/10266/10152/2241/83700/9231/1830"
"GO:0090023","GO:0090023","positive regulation of neutrophil chemotaxis",22,0.699484450070595,1.74043176924374,0.00454140250545523,0.0289697939088237,0.0222340330373282,1708,"tags=41%, list=11%, signal=37%","1236/5880/9750/972/3071/728/4192/7060/719"
"GO:0001755","GO:0001755","neural crest cell migration",52,-0.54813965008817,-1.6287039418246,0.00454058855479542,0.0289697939088237,0.0222340330373282,1707,"tags=27%, list=11%, signal=24%","30812/7869/1909/1947/223117/10512/57556/1910/56920/80031/9037/9464/2066/6663"
"GO:0060977","GO:0060977","coronary vasculature morphogenesis",16,-0.737252222394044,-1.73465290555154,0.00457964738107324,0.0291681334619799,0.0223862567014441,1396,"tags=44%, list=9%, signal=40%","5159/6444/6910/2247/9464/7049/4036"
"GO:0019673","GO:0019673","GDP-mannose metabolic process",11,0.804682719534501,1.7166885486634,0.00460456298678176,0.0291681334619799,0.0223862567014441,2438,"tags=64%, list=15%, signal=54%","55343/2762/5373/7264/29925/29926/2987"
"GO:0007076","GO:0007076","mitotic chromosome condensation",17,0.723748887047112,1.69890067617757,0.00461207281556864,0.0291681334619799,0.0223862567014441,2593,"tags=47%, list=16%, signal=40%","23397/5347/10051/64151/11044/9918/29781/23310"
"GO:0048709","GO:0048709","oligodendrocyte differentiation",85,-0.479590127897283,-1.55500531284305,0.00459836043413429,0.0291681334619799,0.0223862567014441,1170,"tags=19%, list=7%, signal=18%","4763/5728/146433/2737/26022/10810/23500/1902/2840/2824/3400/5354/5803/6663/4915/5764"
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition",111,0.465100758205918,1.52224854188,0.00460491241137587,0.0291681334619799,0.0223862567014441,2068,"tags=24%, list=13%, signal=21%","993/9088/990/63967/1063/51514/9928/9212/8317/5347/983/891/29933/994/64859/641/55743/6790/92002/60672/22809/55920/1017/672/9555/90381/23560"
"GO:0007098","GO:0007098","centrosome cycle",139,0.449406819836809,1.51673557074367,0.00461327521550014,0.0291681334619799,0.0223862567014441,1989,"tags=20%, list=12%, signal=18%","151648/10403/25886/6491/284403/4751/899/5347/29901/983/140691/7516/348654/56992/3832/1785/675/6790/10733/54461/55722/22809/23636/1017/23354/672/22994/11190"
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility",115,-0.444833225906868,-1.51473177236697,0.00459721175916821,0.0291681334619799,0.0223862567014441,2795,"tags=27%, list=17%, signal=22%","144406/54970/84071/11092/5991/339829/23230/113746/7320/54585/25809/151254/117155/55779/147700/583/3633/80217/28981/80127/64800/401024/1768/56171/79846/79925/79659/7802/1767/54777/79645"
"GO:0060285","GO:0060285","cilium-dependent cell motility",115,-0.444833225906868,-1.51473177236697,0.00459721175916821,0.0291681334619799,0.0223862567014441,2795,"tags=27%, list=17%, signal=22%","144406/54970/84071/11092/5991/339829/23230/113746/7320/54585/25809/151254/117155/55779/147700/583/3633/80217/28981/80127/64800/401024/1768/56171/79846/79925/79659/7802/1767/54777/79645"
"GO:0003206","GO:0003206","cardiac chamber morphogenesis",112,-0.443520433866684,-1.50653723420508,0.00464007513010789,0.0293051985590258,0.0224914528207391,3000,"tags=34%, list=19%, signal=28%","3491/4634/3280/23414/4853/659/79810/6608/8829/8321/650/182/58495/10370/9249/6604/10848/1363/7010/7048/657/1909/4089/2274/7168/55742/9353/10512/60485/6910/6586/9510/2625/9464/7049/2263/4036/3084"
"GO:0060340","GO:0060340","positive regulation of type I interferon-mediated signaling pathway",18,0.731825055925864,1.72422567189463,0.0046733337448077,0.0294827074837813,0.022627689181614,728,"tags=22%, list=5%, signal=21%","81030/84166/9641/3665"
"GO:0042119","GO:0042119","neutrophil activation",37,0.609454520193396,1.67706602948683,0.00473462401954913,0.0298364742729737,0.0228992017268247,2342,"tags=43%, list=14%, signal=37%","6352/5777/4615/6813/2207/3689/7305/11314/6688/6850/2896/5580/2213/3600/3684/7124"
"GO:0043266","GO:0043266","regulation of potassium ion transport",63,-0.530495175900302,-1.62959870225851,0.00475125113171026,0.0298857067283939,0.0229369871540792,740,"tags=24%, list=5%, signal=23%","776/3759/2316/196527/23327/6833/5621/9722/9472/482/65266/287/7881/857/2273"
