"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","31/1233","194/18860",0.15979381443299,2.44421033268953,5.34758071440167,3.33205311091551e-06,9.75382819740723e-05,7.43686495062201e-05,"CXCL9/CCL5/CXCL10/FHL1/CXCR3/CAV1/ADCYAP1R1/CD19/MYLK/CTSS/MS4A1/P2RX5/CD4/JPH2/CNKSR3/CCL4/ANK2/P2RY6/CX3CL1/BAK1/TRPC1/SCN4B/CXCL12/LCN2/FXYD5/NOS1AP/ATP1B2/TRPC6/AKAP6/G6PD/SCN2B",31
"GO:0000819","GO:0000819","sister chromatid segregation","35/1233","233/18860",0.150214592274678,2.29768630194682,5.27142327612071,3.41440942810715e-06,9.94174319652049e-05,7.58014187146967e-05,"MYBL2/TACC3/MAP3K20/KIF2C/KNL1/BIRC5/KIF4A/CENPF/TPX2/UHRF1/HASPIN/UBE2C/PLK1/KIFC1/CDC6/KIF18B/CDC20/ESPL1/TRIP13/MAD2L2/BUB1B/KIF14/NCAPH/KIF23/BUB1/RMI2/CDCA8/SMC4/NDC80/TOP2A/RIPOR2/AURKB/GEN1/DUSP1/CCNB1",35
"GO:0072009","GO:0072009","nephron epithelium development","23/1233","122/18860",0.188524590163934,2.88367702391874,5.52047445813852,3.65615667034037e-06,0.000105893130229858,8.07388537894712e-05,"IRX1/STAT1/GATA3/GPC3/KIF26B/FGF2/OSR1/PTPRO/HS3ST3B1/AGT/EDNRB/WNT4/KLF15/AQP1/PKD2/CD24/MAGI2/IRX2/GLI3/SIX2/CD34/MYC/WNK4",23
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","20/1233","97/18860",0.206185567010309,3.15381978411552,5.6246532749731,3.75562278086279e-06,0.000108201468960226,8.24988605325262e-05,"CCL5/CDKN2A/ADAM8/JAK3/CCR5/IL7R/LILRB1/CCR7/CD74/PDCD1/SLC7A11/PRKCQ/LGALS9/CD3G/IRF7/HSH2D/CXCL12/MYC/AURKB/FCER1G",20
"GO:0034767","GO:0034767","positive regulation of monoatomic ion transmembrane transport","24/1233","131/18860",0.183206106870229,2.80232536542783,5.4747364097332,3.8206532362935e-06,0.000109498721546967,8.34879585665679e-05,"CXCL9/CXCL10/FHL1/CXCR3/CAV1/ADCYAP1R1/CD19/CTSS/MS4A1/P2RX5/CD4/JPH2/ANK2/P2RY6/CX3CL1/BAK1/TRPC1/LCN2/FXYD5/NOS1AP/ATP1B2/TRPC6/AKAP6/G6PD",24
"GO:1903169","GO:1903169","regulation of calcium ion transmembrane transport","27/1233","158/18860",0.170886075949367,2.61387785272106,5.38774267650034,3.88654743398505e-06,0.000110807086737678,8.44855294723176e-05,"ATP1A2/CXCL9/DMD/CXCL10/CXCR3/GSTM2/CAV1/UCP2/ADCYAP1R1/PTPN6/CD19/CORO1A/MS4A1/P2RX5/CD4/JPH2/ANK2/PRNP/P2RY6/CX3CL1/BAK1/TRPC1/CYBA/NOS1AP/PLN/AKAP6/G6PD",27
"GO:0032753","GO:0032753","positive regulation of interleukin-4 production","10/1233","27/18860",0.37037037037037,5.66519479739269,6.41569305376457,4.15447164087099e-06,0.000116869646273546,8.91079644394766e-05,"GATA3/SASH3/FOXP3/CD3E/PRKCQ/LGALS9/CD86/IRF4/IL33/FCER1G",10
"GO:0071674","GO:0071674","mononuclear cell migration","35/1233","235/18860",0.148936170212766,2.27813152490897,5.21450398281942,4.1546493054874e-06,0.000116869646273546,8.91079644394766e-05,"CCL5/CXCL10/GATA3/CXCR3/ASCL2/ADAM8/ZAP70/PDGFD/CCR5/SLAMF8/CXCL17/CORO1A/JAM2/PLCB1/CXCR4/ITGAL/MYO1G/SLC12A2/PTPRO/CCR7/EDNRB/SLAMF1/F11R/SPN/CCL4/ICAM1/LGALS9/CX3CL1/STK10/CXCL12/JAM3/RIPOR2/DUSP1/C5AR1/ITGA4",35
"GO:0002274","GO:0002274","myeloid leukocyte activation","37/1233","255/18860",0.145098039215686,2.21942337356678,5.18515131363543,4.16324096151653e-06,0.000116869646273546,8.91079644394766e-05,"CCL5/LILRB4/KIT/PTPRC/CD2/PTPN6/FCGR3A/LCP2/CD84/CD74/RAC2/SLAMF1/BATF2/CST7/CD300LF/CAMK4/FER/LRFN5/MYD88/DOCK2/LGALS9/STXBP2/CX3CL1/CD226/C1QA/UNC13D/IRF4/IL33/LAT2/WNK4/C5AR1/JUN/CD37/MIR145/TYROBP/FCER1G/CD300A",37
"GO:0002711","GO:0002711","positive regulation of T cell mediated immunity","17/1233","74/18860",0.22972972972973,3.51395190811249,5.73069549564372,4.25787074128442e-06,0.000118312611359345,9.02081618444709e-05,"CD7/GATA3/SASH3/HLA-DRB1/PTPRC/IL12RB1/RSAD2/HLA-F/HLA-B/FOXP3/HLA-DRA/TAP2/SLAMF1/HLA-H/CYRIB/HLA-A/SECTM1",17
"GO:0045123","GO:0045123","cellular extravasation","17/1233","74/18860",0.22972972972973,3.51395190811249,5.73069549564372,4.25787074128442e-06,0.000118312611359345,9.02081618444709e-05,"LYVE1/ADAM8/PDGFD/JAM2/PLCB1/ITGAL/SELL/SELPLG/F11R/SPN/FER/ICAM1/CX3CL1/CXCL12/JAM3/RIPOR2/ITGA4",17
"GO:0043372","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","12/1233","39/18860",0.307692307692308,4.70646952398777,6.12806066550874,4.32459788515146e-06,0.000119559842542016,9.11591207582432e-05,"SASH3/HLA-DRB1/IL12RB1/FOXP3/HLA-DRA/NCKAP1L/IL2RG/CD80/SOCS1/CD83/LGALS9/CD86",12
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","30/1233","187/18860",0.160427807486631,2.45390790689202,5.28448073972827,4.39321575581545e-06,0.000120846547976552,9.21401770526754e-05,"MAP3K20/E2F1/KNL1/BIRC5/FBXO6/PARP9/DTX3L/CENPF/CLSPN/TIMELESS/HASPIN/PLK1/CDC6/DTL/CDC20/TRIP13/MAD2L2/FANCD2/BUB1B/H2AX/BUB1/CDCA8/EME1/NDC80/AURKB/GEN1/DUSP1/CCNB1/BRIP1/MUC1",30
"GO:0051897","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","33/1233","217/18860",0.152073732718894,2.32612376243174,5.19646121960048,4.92031732106876e-06,0.000134669085077652,0.000102679253568619,"NTRK2/CCL5/GATA3/RELN/IRS1/KIT/NTRK3/PROS1/ADAM8/PDGFD/PIK3AP1/FGF2/PDGFRA/ERBB4/PTPN6/SEMA5A/CD19/DCN/TCF7L2/IGF1R/CCR7/AGT/MST1R/FER/CX3CL1/PDGFA/UNC5B/EGFR/PRR5L/IGF1/IL33/NTF3/VAV1",33
"GO:0019058","GO:0019058","viral life cycle","41/1233","298/18860",0.13758389261745,2.10448679218581,5.08285757867965,5.00979014815495e-06,0.000136435777467663,0.000104026278803008,"GBP5/CCL5/OAS3/OAS2/ISG15/IL32/CAV1/HLA-DRB1/CR2/CCR5/OAS1/RSAD2/OASL/LAMP3/CXCR4/TRIM11/ISG20/RAB43/LRRC15/CD74/BST2/CD4/SLAMF1/SELPLG/F11R/CD80/SLC52A2/ITGA2/KPNA2/ADAR/MX1/ICAM1/LGALS9/APOBEC3G/CAV2/CD86/TNFRSF4/AGTR1/EGFR/TOP2A/CTSB",41
"GO:0030595","GO:0030595","leukocyte chemotaxis","35/1233","237/18860",0.147679324894515,2.25890678630215,5.15815742304993,5.04049102579962e-06,0.000136592316213996,0.000104145632711285,"CXCL9/PTN/CCL5/CXCL10/CXCR3/KIT/ADAM8/CCR5/SLAMF8/CXCL17/CORO1A/CXCR4/SLC12A2/ITGA9/PTPRO/CCR7/NCKAP1L/CD74/RAC2/EDNRB/SLAMF1/CCL4/GPSM3/LGALS9/CX3CL1/DPEP1/S100A9/CXCL12/JAM3/S100A8/RIPOR2/DUSP1/C5AR1/VAV1/FCER1G",35
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","14/1233","53/18860",0.264150943396226,4.04045968568762,5.86231415609664,5.21863428700155e-06,0.000140723172842594,0.000107295229183102,"LILRB4/LAPTM5/PTPRC/PTPN6/SLA2/LCK/CARD11/UBASH3A/CCR7/CSK/PRNP/CD226/CD300A/GBP1",14
"GO:0032481","GO:0032481","positive regulation of type I interferon production","19/1233","91/18860",0.208791208791209,3.19367574842027,5.54784385590861,5.37272293778019e-06,0.000144168065497102,0.000109921808298754,"STAT1/OAS3/OAS2/ISG15/IRF1/OAS1/TRAF3IP3/IRF5/IKBKE/XAF1/IRAK1/KPNA2/RNF39/MYD88/ZBTB20/IRF7/CGAS/TLR7/TYROBP",19
"GO:0034762","GO:0034762","regulation of transmembrane transport","55/1233","450/18860",0.122222222222222,1.86951428313959,4.93750728375392,5.4827021879303e-06,0.0001464015208621,0.000111624719769672,"ATP1A2/MMP9/CXCL9/DMD/CXCL10/FHL1/CXCR3/PIK3R1/GSTM2/GPC3/SORBS1/IRS1/CAV1/UCP2/OSR1/ADCYAP1R1/PTPN6/CD19/PER2/CORO1A/KCNAB1/CTSS/AHNAK/AGT/MS4A1/P2RX5/CD4/SLC25A27/JPH2/SLC26A6/KLF15/SLC26A5/PID1/ANK2/PRNP/KCNG3/ASPSCR1/KCNJ5/P2RY6/CX3CL1/BAK1/TRPC1/CYBA/TCIRG1/LCN2/IGF1/FXYD5/WNK4/NOS1AP/ATP1B2/TRPC6/PLN/AKAP6/G6PD/NEDD4L",55
"GO:0071887","GO:0071887","leukocyte apoptotic process","23/1233","125/18860",0.184,2.81446877534469,5.38306127074362,5.60291313397683e-06,0.000148165925098498,0.000112970000387583,"CCL5/CDKN2A/ADAM8/JAK3/CCR5/IL7R/LILRB1/CCR7/CD74/PDCD1/SLC7A11/PRKCQ/LGALS9/IL2RA/GLI3/BAK1/CD3G/IRF7/HSH2D/CXCL12/MYC/AURKB/FCER1G",23
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","23/1233","125/18860",0.184,2.81446877534469,5.38306127074362,5.60291313397683e-06,0.000148165925098498,0.000112970000387583,"CXCL9/CXCL10/FHL1/CXCR3/CAV1/ADCYAP1R1/CD19/CTSS/MS4A1/P2RX5/CD4/JPH2/ANK2/P2RY6/CX3CL1/BAK1/TRPC1/LCN2/FXYD5/NOS1AP/ATP1B2/AKAP6/G6PD",23
"GO:0010720","GO:0010720","positive regulation of cell development","55/1233","451/18860",0.121951219512195,1.86536901865369,4.91955908832257,5.85789318682854e-06,0.00015416397742644,0.000117543251446231,"NTRK2/SOX10/PTN/SOX11/LILRB4/GATA3/LRP8/RELN/IL4I1/SASH3/KIT/ID4/E2F1/NTRK3/ADAM8/HLA-DRB1/PTPRZ1/ZAP70/FGF2/PTPRC/IL12RB1/IL7R/SEMA5A/FOXP3/HLA-DRA/LCK/IL6ST/LRP2/CXCR4/LEF1/SKIL/NCKAP1L/CD74/WDR62/CD4/IL2RG/RUNX3/F11R/CD80/ZBTB16/SOCS1/ASPM/CDON/CDH4/CD83/LGALS9/MME/IL2RA/CD86/GLI3/CX3CL1/CD101/CXCL12/MIR145/TYROBP",55
"GO:0046629","GO:0046629","gamma-delta T cell activation","10/1233","28/18860",0.357142857142857,5.46286641177152,6.25023499837461,6.08466208316224e-06,0.000159365742790575,0.000121509368721925,"PTPRC/ITK/LCK/LILRB1/CD3E/MICB/LEF1/NCKAP1L/CD3G/CD247",10
"GO:0001913","GO:0001913","T cell mediated cytotoxicity","15/1233","61/18860",0.245901639344262,3.76131785728531,5.7130182491164,6.35378438744626e-06,0.000165030258712278,0.000125828312942365,"HLA-DRB1/PTPRC/IL12RB1/IL7R/HLA-F/HLA-B/HLA-DRA/FCGR3A/LILRB1/TAP2/PRF1/NCKAP1L/HLA-H/CYRIB/HLA-A",15
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","19/1233","92/18860",0.206521739130435,3.15896188158962,5.49011646047096,6.3612321133158e-06,0.000165030258712278,0.000125828312942365,"GATA3/PIK3R1/ASCL2/HLA-DRB1/JAK3/IL12RB1/SLAMF6/FOXP3/HLA-DRA/IL6ST/LEF1/TMEM98/CD80/SPN/LGALS9/CD86/IRF4/LY9/STAT4",19
"GO:0046633","GO:0046633","alpha-beta T cell proliferation","13/1233","47/18860",0.276595744680851,4.23081568911667,5.86521248960583,6.49183791905377e-06,0.000167624154570285,0.000127806044434202,"ZAP70/RASAL3/PTPRC/IRF1/FOXP3/CD3E/CARD11/HLA-A/PRKCQ/DOCK2/LGALS9/IL2RA/MYC",13
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","20/1233","101/18860",0.198019801980198,3.02891603028916,5.40718943617151,7.17576893185536e-06,0.000184413892643081,0.000140607481170282,"GATA3/PIK3R1/ASCL2/HLA-DRB1/JAK3/IL12RB1/SLAMF6/FOXP3/HLA-DRA/IL6ST/LEF1/TMEM98/CD80/SPN/LGALS9/CD86/IRF4/LY9/FCER1G/STAT4",20
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response","19/1233","93/18860",0.204301075268817,3.12499454952952,5.43317300270803,7.5106948893725e-06,0.000191225785229884,0.000145801249627231,"GATA3/PIK3R1/ASCL2/HLA-DRB1/JAK3/IL12RB1/SLAMF6/FOXP3/HLA-DRA/IL6ST/LEF1/TMEM98/CD80/SPN/LGALS9/CD86/IRF4/LY9/STAT4",19
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","19/1233","93/18860",0.204301075268817,3.12499454952952,5.43317300270803,7.5106948893725e-06,0.000191225785229884,0.000145801249627231,"GATA3/PIK3R1/ASCL2/HLA-DRB1/JAK3/IL12RB1/SLAMF6/FOXP3/HLA-DRA/IL6ST/LEF1/TMEM98/CD80/SPN/LGALS9/CD86/IRF4/LY9/STAT4",19
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","30/1233","192/18860",0.15625,2.39000405515004,5.1199939971541,7.5594681022302e-06,0.000191576520331519,0.000146068669714146,"MYBL2/KIF2C/KNL1/BIRC5/KIF4A/CENPF/TPX2/UHRF1/HASPIN/UBE2C/PLK1/KIFC1/KIF18B/CDC20/ESPL1/TRIP13/MAD2L2/BUB1B/KIF14/NCAPH/KIF23/BUB1/CDCA8/SMC4/NDC80/RIPOR2/AURKB/GEN1/DUSP1/CCNB1",30
"GO:0001914","GO:0001914","regulation of T cell mediated cytotoxicity","13/1233","48/18860",0.270833333333333,4.1426736955934,5.76572720170871,8.3738461714184e-06,0.000210268045607084,0.000160320135536813,"HLA-DRB1/PTPRC/IL12RB1/IL7R/HLA-F/HLA-B/HLA-DRA/LILRB1/TAP2/NCKAP1L/HLA-H/CYRIB/HLA-A",13
"GO:0031641","GO:0031641","regulation of myelination","13/1233","48/18860",0.270833333333333,4.1426736955934,5.76572720170871,8.3738461714184e-06,0.000210268045607084,0.000160320135536813,"SOX10/PTN/PTPRZ1/TYMP/ITGAX/JAM2/TMEM98/CST7/WASF3/KIF14/S100B/LGI4/IGF1",13
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","24/1233","137/18860",0.175182481751825,2.6795957873799,5.21829957785351,8.51873602199947e-06,0.000212929502211987,0.000162349379126306,"CD7/GATA3/SASH3/HLA-DRB1/PTPRC/IL12RB1/FCGR1A/RSAD2/SLAMF6/HLA-F/HLA-B/FOXP3/HLA-DRA/TAP2/SLAMF1/HLA-H/CYRIB/MAD2L2/HLA-A/CD226/SECTM1/LAG3/VAV1/FCER1G",24
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","11/1233","35/18860",0.314285714285714,4.80732244235894,5.96262991754957,8.6386285262648e-06,0.000214944784330789,0.000163885943093971,"HLA-DRB1/HLA-DOA/HLA-DPA1/HLA-DRA/CTSS/CD74/HLA-DPB1/CTSF/HLA-DMB/CTSD/FCER1G",11
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","19/1233","94/18860",0.202127659574468,3.09174992666218,5.37699335211737,8.84382671300298e-06,0.000219054784737458,0.000167019637613988,"FGF10/CAV1/E2F1/PDGFD/PDGFRA/ESR1/CD74/AGT/CDC6/NLRC3/AQP1/PDGFA/PARP10/EGFR/MYC/IGF1/CCNB1/JUN/CD300A",19
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","38/1233","274/18860",0.138686131386861,2.12134666500909,4.94508632160907,9.11679213980847e-06,0.000224798739519421,0.000171399150471032,"FHL1/PKMYT1/MAP3K20/E2F1/KNL1/BIRC5/INHBA/FBXO6/PARP9/DTX3L/CENPF/EZH2/CLSPN/TIMELESS/HASPIN/PLK1/CDC6/DTL/CDC20/TRIP13/PKD2/MAD2L2/ZC3H12D/FANCD2/BUB1B/H2AX/BUB1/CDCA8/EME1/NDC80/AURKB/GEN1/DUSP1/CCNB1/BRIP1/GPR132/MUC1/DACT1",38
"GO:0030099","GO:0030099","myeloid cell differentiation","57/1233","481/18860",0.118503118503119,1.81262677613043,4.77479129994179,9.51201372785985e-06,0.000233492211418407,0.000178027540386898,"MMP9/TGFBR3/STAT1/LILRB4/GATA3/PIK3R1/GPC3/ISG15/KIT/UCP2/HLA-DRB1/HMGB3/INHBA/PTPN6/TF/LILRB1/LEF1/MFAP2/CCR7/NCKAP1L/CD74/RAC2/IRF8/P2RX5/CD4/SPIB/IKZF1/BATF2/CCN4/ZBTB16/SOCS1/MEIS1/CAMK4/C1QC/TIFAB/PRDM16/ADAR/MYD88/MTURN/SNX10/H4C13/CD101/PARP1/IRF7/LRRC17/TCIRG1/MYC/IRF4/IL33/MEIS2/DIAPH3/JUN/HOXA5/MIR145/TYROBP/FCER1G/G6PD",57
"GO:0072678","GO:0072678","T cell migration","17/1233","79/18860",0.215189873417722,3.2915498886117,5.39802848756152,1.08690695995487e-05,0.000265612888338971,0.00020251814361941,"CCL5/CXCL10/CXCR3/ASCL2/ADAM8/ZAP70/CORO1A/ITGAL/MYO1G/SLC12A2/F11R/SPN/ICAM1/LGALS9/CXCL12/RIPOR2/ITGA4",17
"GO:0002367","GO:0002367","cytokine production involved in immune response","23/1233","130/18860",0.176923076923077,2.70621997629297,5.16284962839031,1.10185133488417e-05,0.000266882044564423,0.000203485819413868,"CD7/LILRB4/GATA3/LAPTM5/SASH3/KIT/JAK3/RSAD2/HLA-F/FOXP3/LILRB1/IRF5/CALHM6/CD74/BST2/SLAMF1/CD96/HLA-A/MYD88/CD226/SECTM1/TLR7/FCER1G",23
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","23/1233","130/18860",0.176923076923077,2.70621997629297,5.16284962839031,1.10185133488417e-05,0.000266882044564423,0.000203485819413868,"CD7/LILRB4/GATA3/LAPTM5/SASH3/KIT/JAK3/RSAD2/HLA-F/FOXP3/LILRB1/IRF5/CALHM6/CD74/BST2/SLAMF1/CD96/HLA-A/MYD88/CD226/SECTM1/TLR7/FCER1G",23
"GO:0002396","GO:0002396","MHC protein complex assembly","9/1233","24/18860",0.375,5.7360097323601,6.14010124646209,1.12929505268276e-05,0.000271129873613396,0.000206724602210856,"HLA-DRB1/TAP1/HLA-DOA/HLA-DPA1/HLA-DRA/TAP2/HLA-DPB1/HLA-A/HLA-DMB",9
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex","9/1233","24/18860",0.375,5.7360097323601,6.14010124646209,1.12929505268276e-05,0.000271129873613396,0.000206724602210856,"HLA-DRB1/TAP1/HLA-DOA/HLA-DPA1/HLA-DRA/TAP2/HLA-DPB1/HLA-A/HLA-DMB",9
"GO:0002291","GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","7/1233","14/18860",0.5,7.64801297648013,6.58109180603365,1.14546840142079e-05,0.000271813534022364,0.000207245863199945,"LILRB1/ITGAL/SEMA6D/ICAM1/LGALS9/HLA-DMB/TYROBP",7
"GO:0032640","GO:0032640","tumor necrosis factor production","30/1233","196/18860",0.153061224489796,2.3412284621878,4.9920634893837,1.1470392100688e-05,0.000271813534022364,0.000207245863199945,"LILRB4/OAS3/PIK3R1/OAS2/SASH3/CIDEA/PTPRC/OAS1/FCGR1A/CD2/PTPN6/FOXP3/FCGR3A/LILRB1/AKAP12/SLAMF1/CYBB/SPN/NLRC3/MYD88/ZBTB20/LGALS9/CX3CL1/CYBA/IGF1/IL33/LPL/FCGR2A/TYROBP/FCER1G",30
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","30/1233","196/18860",0.153061224489796,2.3412284621878,4.9920634893837,1.1470392100688e-05,0.000271813534022364,0.000207245863199945,"LILRB4/OAS3/PIK3R1/OAS2/SASH3/CIDEA/PTPRC/OAS1/FCGR1A/CD2/PTPN6/FOXP3/FCGR3A/LILRB1/AKAP12/SLAMF1/CYBB/SPN/NLRC3/MYD88/ZBTB20/LGALS9/CX3CL1/CYBA/IGF1/IL33/LPL/FCGR2A/TYROBP/FCER1G",30
"GO:0019724","GO:0019724","B cell mediated immunity","31/1233","206/18860",0.150485436893204,2.30182914826101,4.96882019701541,1.16999580421866e-05,0.000274024609636342,0.000208931711095147,"IGHG1/IL2RB/IGHV3-20/FCMR/IGHG3/CR2/IGHG4/EXO1/PTPRC/FCGR1A/PTPN6/FOXP3/SLA2/FCGR3A/CD19/IGHV1-18/IGHV2-70/CD74/IGLC3/C1QC/MAD2L2/MYD88/C1QB/CD226/IRF7/C1QA/TCIRG1/IGHV5-51/FCGR2A/C8G/FCER1G",31
"GO:0071353","GO:0071353","cellular response to interleukin-4","11/1233","36/18860",0.305555555555556,4.67378570784897,5.8352676362642,1.17081517522715e-05,0.000274024609636342,0.000208931711095147,"GATA3/JAK3/MCM2/PTPRC/CORO1A/LEF1/RUFY4/IL24/IL2RG/PARP14/CD300LF",11
"GO:0002440","GO:0002440","production of molecular mediator of immune response","34/1233","236/18860",0.14406779661017,2.20366475593495,4.92126476278682,1.17639355616625e-05,0.000274024609636342,0.000208931711095147,"CD7/LILRB4/GATA3/LAPTM5/SASH3/FCRL3/KIT/JAK3/EXO1/PTPRC/RSAD2/HLA-F/FOXP3/LILRB1/IRF5/CALHM6/CD74/BST2/IL2RG/SLAMF1/CD96/MAD2L2/HLA-A/MYD88/POLQ/CD86/CD226/SECTM1/TNFRSF4/IL33/CGAS/TLR7/CD37/FCER1G",34
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","34/1233","236/18860",0.14406779661017,2.20366475593495,4.92126476278682,1.17639355616625e-05,0.000274024609636342,0.000208931711095147,"DST/GATA3/FGF10/KIF2C/RHOJ/KIF26B/AMOTL1/ALPK2/GSN/CCR7/NCKAP1L/RAC2/CARMIL2/DLG5/PLK1/CYTH1/SPN/LLGL2/CCL4/AQP1/CYRIB/DOCK2/PARVG/CD3G/NDC80/CRB3/PARVA/TCIRG1/LAMA1/IGF1/JAM3/DLG2/RIPOR2/DIAPH3",34
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","21/1233","113/18860",0.185840707964602,2.84262429214306,5.19591204340734,1.20426211067445e-05,0.000279327576009827,0.000212974989688857,"OAS3/PIK3R1/OAS2/SASH3/PTPRC/OAS1/FCGR1A/CD2/FCGR3A/AKAP12/CYBB/SPN/MYD88/ZBTB20/LGALS9/CYBA/IL33/LPL/FCGR2A/TYROBP/FCER1G",21
"GO:0003012","GO:0003012","muscle system process","57/1233","485/18860",0.117525773195876,1.79767727694585,4.70691203853673,1.21685223516947e-05,0.000281056925540831,0.000214293542635886,"SYNM/ATP1A2/DMD/GSTM2/MYH11/CACNA1G/LMOD1/RYR3/SCN7A/CAV1/KIT/CNN1/HAND2/MYLK/IL6ST/SSPN/TPM2/EZH2/COL14A1/GSN/MYOF/ACTA2/AGT/SCN2A/EDNRB/ACACB/JPH2/FBXO32/CRYAB/MEIS1/ITGA2/KLF15/MYL9/TIFAB/ANK2/COMP/KCNJ5/SCO2/PARP1/SCN4B/KCNA1/CYBA/CD38/GAMT/IGF1/GATM/TMOD1/NOS1AP/SULF1/PLN/MIR145/AKAP6/G6PD/SCN2B/SMTN/NEDD4L/SCN4A",57
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","56/1233","474/18860",0.118143459915612,1.80712542904172,4.70693541747194,1.24247663492234e-05,0.000285769626032137,0.000217886769458959,"NTRK2/FGFR2/FGF10/LAPTM5/NRG1/FCRL3/KIT/NTRK3/ADAM8/HLA-DRB1/ZAP70/PDGFD/FGF2/PTPRC/PDGFRA/ERBB4/CXCL17/HAND2/INHBA/IGFBP6/LCK/AKAP12/CD3E/PLCB1/PELI2/EZH2/IGF1R/IQGAP3/CCR7/LPAR1/CD74/ACTA2/CD4/MST1R/SLAMF1/GAREM1/WNT4/CDON/MYD88/ICAM1/MTURN/RASGRF1/P2RY6/LGALS9/CAV2/CX3CL1/CDH2/PDGFA/KL/EGFR/IGF1/NTF3/EDA2R/C5AR1/JUN/MAP4K1",56
"GO:0016032","GO:0016032","viral process","49/1233","396/18860",0.123737373737374,1.89269008003801,4.74828821558799,1.26346833876188e-05,0.000289381827882115,0.000220640914476585,"GBP5/CCL5/STAT1/OAS3/OAS2/ISG15/IL32/ST6GAL1/CAV1/HLA-DRB1/CR2/CCR5/OAS1/RSAD2/PARP9/OASL/LAMP3/CXCR4/TRIM11/ISG20/RAB43/LRRC15/TRIM14/CD74/BST2/CD4/SLAMF1/SELPLG/F11R/CD80/SLC52A2/ITGA2/KPNA2/ADAR/MX1/ICAM1/LGALS9/APOBEC3G/CAV2/CD86/TNFRSF4/IRF7/PARP10/AGTR1/EGFR/TOP2A/MID2/JUN/CTSB",49
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","54/1233","452/18860",0.119469026548673,1.82740133066339,4.70905535799272,1.28781784963978e-05,0.00029293656092361,0.000223351242055672,"MMRN1/SPP1/GATA3/OAS3/TFPI/NLRC5/ISG15/TIGIT/PROS1/HLA-DRB1/FGF2/PTPRC/PDGFRA/OAS1/SLAMF8/CXCL17/PLAUR/HLA-F/PTPN6/SEMA5A/HLA-B/FOXP3/GPR17/LILRB1/MICB/SLC12A2/SIGLEC10/PTPRO/PLAT/PARP14/CD96/CNTNAP2/CST7/SPN/NLRC3/IL10RA/WNT4/HLA-A/LRFN5/PLXNA3/ADAR/LGALS9/IL2RA/CX3CL1/RTN4R/USP18/PARP1/PDGFA/IGF1/AURKB/IL33/DUSP1/PLAU/MIR145",54
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","43/1233","331/18860",0.129909365558912,1.98709702712173,4.79180919388292,1.289691472097e-05,0.00029293656092361,0.000223351242055672,"FGFR2/CCL5/FGF10/NDRG2/NRG1/HLA-DRB1/PDGFD/FGF2/PTPRC/PDGFRA/ERBB4/CXCL17/HAND2/INHBA/PTPN6/AKAP12/SEMA6A/IQGAP3/CCR7/CD74/ACTA2/CSK/CD4/SLAMF1/GAREM1/CNKSR3/ICAM1/MTURN/P2RY6/LGALS9/CX3CL1/PDGFA/TBC1D10C/EGFR/SPRY4/MYC/IGF1/WNK4/DUSP1/C5AR1/JUN/MIR145/GBP1",43
"GO:0072028","GO:0072028","nephron morphogenesis","17/1233","80/18860",0.2125,3.25040551500406,5.33469567199533,1.29710744922311e-05,0.000293403561035012,0.000223707309098287,"IRX1/STAT1/GATA3/GPC3/KIF26B/FGF2/ERBB4/OSR1/HS3ST3B1/AGT/WNT4/PKD2/IRX2/GLI3/SIX2/MYC/WNK4",17
